date,inst_f buy,inst_t buy,inst_txf_net,inst_txf_oi,inst_mtx_net,inst_mtx_oi,txf_open,txf_high,txf_low,txf_close,txf_volume,tse_open,tse_high,tse_low,tse_close,tse_volume,PutCallVol,PutCallRatio
2023/3/20,-4783457388,3341479379,-2032,8623,-13446,-2903,15454,15477,15352,15373,79652,15454.75,15488.98,15399.07,15419.97,1896.98,119.83,112.34
2023/3/21,-2882772641,1975777891,1341,9959,8151,5268,15464,15517,15425,15455,73240,15437.95,15547.97,15437.95,15513.45,2201.96,137.9,120.5
2023/3/22,26259452129,202345795,5156,17738,15974,10810,15589,15725,15568,15712,79375,15535.17,15760.46,15535.17,15760.46,2418.7,130.83,121.73
2023/3/23,16954026781,888345565,-252,17484,1080,11898,15695,15866,15683,15837,87831,15711.6,15882.75,15680.84,15863.95,2302.48,125.71,138.51
2023/3/24,11298150717,2859119559,-4755,12728,-4266,7636,15878,15923,15806,15912,72534,15869.84,15921.97,15845.99,15914.7,2591.47,121.61,138.51
2023/3/27,-357633725,-177007879,-6743,4357,-12878,1270,15855,15893,15793,15831,72250,15873.67,15902.06,15821.63,15830.31,2109.55,101.44,122.85
2023/3/28,-2069858937,21464290,387,4737,-5681,-4383,15814,15829,15655,15690,84158,15790.7,15846.54,15685.59,15701.48,2108.38,80.12,110.95
2023/3/29,9827225574,-494572941,2908,7639,6002,1687,15730,15787,15653,15740,77212,15766.29,15811.2,15681.1,15769.76,1936.75,111.06,112.38
2023/3/30,10557248478,-158647948,1991,9630,3877,5564,15822,15862,15761,15821,78724,15824.65,15885.21,15791.75,15849.43,1841.28,127.67,122.08
2023/3/31,11917312785,744833553,-3261,6369,487,6051,15879,15965,15860,15864,82044,15874.19,15951.8,15857.19,15868.06,1998.78,110.72,126.7
2023/4/6,-6320234322,-355543004,3838,10212,-1763,4399,15780,15793,15701,15760,71495,15838.07,15838.07,15733.29,15810.77,2067.62,112.13,114.64
2023/4/7,1258223414,-46729322,-301,9911,177,4576,15850,15870,15796,15818,52583,15856.19,15877.99,15811.19,15836.5,1756.47,115.05,119.69
2023/4/10,679840372,-82362185,1033,10944,-3904,672,15839,15927,15828,15849,61327,15850.94,15919.76,15850.94,15876.17,1790.7,122.35,119
2023/4/11,8232335340,-656736877,776,11716,8866,9554,15834,15963,15825,15921,81532,15886.46,15945.63,15838.1,15913.88,2176.22,107.82,129.69
2023/4/12,5380523928,61505143,-1290,10426,-6191,3529,15957,15960,15866,15926,57123,15914.15,15944.32,15867.02,15932.97,2289.65,105.86,119.25
2023/4/13,-8854219270,-576414220,76,10502,-9992,-6463,15865,15903,15808,15816,79548,15888.63,15913.2,15800.42,15804.76,2534.18,86.18,106.28
2023/4/14,14911862039,-784254771,3681,14183,18837,12374,15882,15995,15855,15947,88415,15854.25,15973.82,15854.25,15929.43,2496.13,110.8,119.16
2023/4/17,-925886229,295830665,-2946,11237,-9300,3074,15920,15974,15877,15970,84803,15934.64,15963.55,15894.77,15963.55,2458.69,96.44,114.34
2023/4/18,-8723466483,-773030968,-1744,9490,-8131,-5045,15931,15963,15862,15890,90958,15967.89,15967.89,15851.71,15869.44,2536.72,94.11,111.02
2023/4/19,-10348122756,-1562638645,-2237,8708,-6670,-6850,15893,15923,15750,15775,53512,15874.65,15915.39,15756.75,15770.47,2522.33,97.06,94.89
2023/4/20,-9232812400,-1034349157,3992,12700,4674,-2176,15730,15798,15682,15731,95145,15771.45,15804.38,15686.54,15707.52,2316.01,85.77,91.04
2023/4/21,-1071465203,68242673,1134,13834,-7442,-9618,15757,15778,15602,15615,101724,15776.54,15802.93,15592.96,15602.99,2537.24,81.31,85.7
2023/4/24,-90806235,556234940,1845,15677,5931,-3679,15545,15655,15542,15623,74865,15555.1,15643.86,15529.39,15626.87,1766.3,92.38,90.17
2023/4/25,-20292384758,-178194039,-6900,6571,-17090,-11945,15641,15662,15369,15388,117880,15606.83,15639.49,15353.22,15370.73,2679.43,87.4,74.51
2023/4/26,-5506528776,333621585,-976,5565,4500,-7478,15390,15409,15312,15375,96433,15352.03,15398.4,15284.46,15374.63,2156.02,89.1,86.71
2023/4/27,-12837349429,1705758399,3688,9253,4188,-3290,15342,15461,15305,15427,85853,15374.39,15455.88,15306.69,15411.49,2023.78,98.87,96.07
2023/4/28,601440581,2149395169,1766,12753,6988,-3238,15515,15596,15498,15573,84556,15477.34,15580.63,15477.34,15579.18,2222.07,114.06,110.3
2023/5/2,3398807793,891118794,1364,14101,2176,-998,15628,15672,15551,15636,78993,15588.68,15651.23,15532.63,15636.48,2243.55,128.89,120.49
2023/5/3,-9119514784,687967252,-411,13690,-5783,-6685,15559,15595,15523,15552,67779,15629.51,15629.51,15530.79,15553.41,2013.79,96.41,99.56
2023/5/4,-3236738765,1839522793,4723,18413,4627,-2058,15496,15619,15490,15609,70601,15548.02,15622.41,15523.5,15609.03,2015.99,116.68,110.16
2023/5/5,-533083011,511882305,-656,17756,-2953,-5007,15598,15696,15576,15643,79097,15627.93,15673.62,15578.67,15626.07,1809.35,108.17,112.64
2023/5/8,5891742400,1334518432,-1948,15808,738,-4269,15758,15776,15704,15723,67383,15648.54,15757.8,15648.54,15699.57,2147.91,126.06,115.28
2023/5/9,4918827370,553905874,1127,16934,1985,-2280,15706,15744,15652,15739,73221,15702.26,15744.27,15635.9,15727.7,2103.76,99.04,115.48
2023/5/10,-5811759270,1225242341,-9066,6310,-14187,-10116,15692,15702,15581,15609,79948,15708.48,15711.39,15579.49,15641.76,1966.63,80.43,96.56
2023/5/11,-7041029414,758734646,-124,6187,3313,-6807,15660,15683,15517,15518,92649,15666.49,15675.37,15501.58,15514.64,1998.18,95.76,99.65
2023/5/12,-5682161726,1105487733,498,6685,3036,-3771,15450,15559,15420,15508,89636,15477.12,15545.99,15424.42,15502.36,2192.76,98.8,95.7
2023/5/15,-9850228705,1884904348,5202,11884,4724,965,15439,15522,15425,15510,98204,15489.18,15510.09,15434.52,15475.05,1891.28,104.29,94.82
2023/5/16,9198238179,-459959596,11860,25228,11095,6124,15604,15723,15593,15690,86477,15550.57,15723.95,15550.57,15673.9,2121.73,113.42,118.2
2023/5/17,16731649037,-172710873,6299,32289,11688,10710,15720,15973,15713,15954,67413,15703,15962,15699,15925,2587,96,121
2023/5/18,29583473345,-336967560,-71,32218,-5296,5414,16026,16085,15960,16070,86157,16060.26,16128.72,16015.62,16101.88,2885.45,103.43,128.3
2023/5/19,32322017918,777032606,-889,31329,-1932,3482,16153,16161,16068,16129,72580,16146.29,16189.81,16099.9,16174.92,3255.93,89.31,118.62
2023/5/22,7058110662,-841621016,-517,30815,-2777,693,16133,16158,16091,16116,57628,16168.74,16202.92,16131.55,16180.89,2470.46,101.5,113.46
2023/5/23,6143696745,-857768534,-544,30272,308,997,16149,16195,16072,16133,82150,16186.15,16239.5,16121.45,16188.03,2387.5,109.84,112.57
2023/5/24,-4598501371,119549541,-1397,28877,-5116,-3687,16055,16091,16005,16072,76889,16186.62,16186.62,16070.16,16159.32,2259.74,95.28,103.53
2023/5/25,21696562898,2558919612,1239,30168,3391,-504,16132,16232,16125,16207,98367,16163.95,16323.77,16163.95,16292,3325.01,99.79,109.85
2023/5/26,43274113577,412217060,3439,33609,1501,989,16362,16456,16346,16435,89892,16509.14,16537.79,16457.74,16505.05,3754.13,104.63,120.29
2023/5/29,27569687545,-176109028,-5414,28189,-11664,-10651,16607,16633,16543,16570,73815,16610.86,16683.76,16597.38,16636.3,3397.43,100,111.33
2023/5/30,8409633548,-503179117,889,29078,896,-9755,16550,16607,16515,16576,66386,16648.77,16681.19,16579.13,16622.74,3088.86,96.93,109.72
2023/5/31,5826012422,-1686351810,-1676,25669,-5975,-8867,16576,16598,16455,16489,97967,16593.53,16636.65,16491.9,16578.96,4090.38,93.84,101.77
2023/6/1,-3800557237,37262970,-1153,24521,-2440,-11327,16440,16518,16422,16470,70078,16511,16555.5,16477.43,16512.65,2754.34,96.31,101.66
2023/6/2,18286337228,1725844432,-161,24360,7880,-3447,16577,16738,16566,16710,81950,16525,16752.2,16525,16706.91,3599.84,111.86,114.49
2023/6/5,977948551,479591192,-2174,22186,-7158,-10605,16750,16764,16657,16681,67739,16714.48,16781.19,16703.6,16714.43,3005.91,88.09,106.09
2023/6/6,2296499592,1407100800,966,23152,2966,-7639,16687,16784,16680,16747,76480,16712.98,16793.81,16699.83,16761.66,2723.54,101.4,109.9
2023/6/7,12566402371,884573688,849,24000,5641,-1726,16785,16906,16766,16889,75944,16771.76,16922.48,16771.76,16922.48,2911.66,107.57,101.38
2023/6/8,-16692279856,3931921488,-1536,22460,-14303,-16013,16852,16867,16667,16719,86320,16864.18,16899.51,16694.21,16733.69,3030.1,83.54,91.42
2023/6/9,6866632916,2042924794,-1683,20777,6544,-9469,16802,16888,16785,16888,68556,16775.92,16895.99,16775.92,16886.4,2868.48,103.18,103.55
2023/6/12,9230000000,1880000000,-129,20648,-1436,-10905,16954,16984,16907,16942,62748,16899.49,16999.72,16899.49,16955.37,2982.71,106.28,112.87
2023/6/13,37700000000,1000000000,-1113,19535,3675,-7230,17088,17274,17081,17220,89364,17135.84,17254.96,17129.23,17216.6,3501.91,97.43,130.08
2023/6/14,6083942433,-887791139,-4282,15253,-6754,-13763,17199,17230,17133,17203,70092,17190.7,17259.23,17182.18,17238.14,3198.03,89.05,112.08
2023/6/15,8560039525,-746819185,3027,18280,5488,-8275,17250,17348,17230,17337,73605,17259.37,17346.32,17259.37,17334.98,3775.6,94.81,110.25
2023/6/16,3296257552,-4056823500,-2526,15764,-4519,-12794,17292,17322,17215,17268,89295,17342.86,17342.86,17250.79,17288.91,4496.08,86.05,108.38
2023/6/19,-4430901637,-291657499,1217,16981,2167,-10627,17194,17286,17160,17255,89130,17274.07,17306.81,17210.87,17274.56,3206.38,92.99,111.42
2023/6/20,4630387474,-5563163884,-1909,15072,-2664,-13291,17210,17238,17106,17189,99173,17233.8,17247.16,17121.59,17184.91,3112.26,90.3,105.33
2023/6/21,-2053041505,-1705286739,6,14406,-1666,2618,17157,17244,17140,17229,45409,17186.72,17246.77,17131.45,17202.4,3214.02,102.22,90.34
2023/6/26,-25267418338,-278893420,-1720,12695,-3738,-1156,16851,16915,16822,16880,72170,17182.48,17182.48,17011.28,17059.24,2977.32,96.61,93.58
2023/6/27,-10926566452,-2992651612,-1020,10179,-4768,60,16805,16855,16705,16742,94078,17022.15,17035.49,16887.9,16887.9,2938.53,101.63,85.75
2023/6/28,-9739309233,492583570,-2264,7902,701,1138,16795,16810,16712,16776,75639,16906.23,17011.12,16903.71,16935.63,2592.47,97.61,99.61
2023/6/29,-5323869836,-453944290,-5709,2192,-6854,-5712,16851,16965,16733,16756,111710,16930.41,17077.44,16911.38,16942.3,2684.18,94.23,103.39
2023/6/30,-9330512065,-181754712,435,2633,4648,-1088,16718,16826,16671,16788,76943,16870.27,16919.95,16792.34,16915.54,2856.17,109.98,104.55
2023/7/3,-1726373104,-798268845,838,3467,4312,3240,16901,17038,16897,17035,75504,16946.71,17103.73,16946.71,17084.2,3320.14,121.07,124.57
2023/7/4,-2915441795,-2276867451,1649,5112,-454,2802,17025,17116,16983,17106,67409,17055.19,17154.1,17042.6,17140.77,3764.84,112.22,128.34
2023/7/5,-13087337277,-608240445,-4720,389,-9745,-6675,17086,17098,16975,17005,72937,17130.26,17153.17,17020.01,17056.43,3370.56,100,108.46
2023/7/6,-38750651642,229020250,-518,-1738,-6946,-7185,16869,16898,16673,16686,108783,17017.09,17017.09,16749.29,16762.17,3466.68,90.66,90.4
2023/7/7,-21073620661,-453726244,1488,-244,2682,-4527,16566,16708,16536,16623,96841,16736.94,16762.39,16593.84,16664.21,3050.12,104.09,93.38
2023/7/10,-14191762045,1222600005,2463,2219,3190,-1337,16675,16737,16545,16550,99315,16667.43,16798.81,16635.83,16652.8,2667.66,107.49,97.52
2023/7/11,15482349963,82681808,1988,4204,8315,6990,16750,16877,16737,16870,83593,16675.69,16898.91,16675.69,16898.91,3148.52,129.45,128.03
2023/7/12,-5631045302,1651860841,-4045,153,-3279,3700,16880,16929,16824,16925,78402,16903.25,16962.03,16864.01,16962.03,3494.77,101.63,103.09
2023/7/13,20619340604,-1512431382,295,448,5875,9575,17137,17255,17056,17084,107250,16994.59,17223.86,16994.59,17061.4,4648.11,105.65,118.07
2023/7/14,12406920747,-1360327080,-747,1085,5452,9491,17219,17305,17143,17292,88668,17152.81,17287.4,17128.07,17283.71,4228.19,109.16,125.4
2023/7/17,3044593708,-1826469367,1344,2429,-4106,5385,17234,17345,17229,17291,94891,17279.11,17346.66,17235.92,17334.29,3893.36,105.44,121.43
2023/7/18,-7575807857,-1207316368,406,2835,-1284,4101,17338,17386,17152,17225,119145,17368.36,17401.59,17164.92,17227.91,4884.99,98.76,112.89
2023/7/19,587152305,-2111145785,-3913,3130,-7669,1346,17287,17325,17092,17102,67858,17265.38,17340.82,17082.54,17116.44,4271.76,92.38,85.68
2023/7/20,-5358578683,-1517059160,2342,5472,4369,5715,17020,17150,17018,17126,88053,17104.91,17214.41,17098.65,17164.89,3150.76,104.7,96.9
2023/7/21,-28909821729,-2674165687,-4945,535,-6669,-986,16860,16984,16816,16944,99103,17106.29,17106.29,16859.13,17030.7,4317.46,95.51,87.27
2023/7/24,-19519618515,-2991501870,3745,4280,1778,792,16947,17024,16866,16981,94583,17036.79,17098.73,16941.15,17033.61,4045.23,102.45,88.59
2023/7/25,9599537832,-683473508,680,4933,2826,3726,17091,17225,17054,17180,92668,17061.88,17270.2,17061.88,17198.89,4192,114.47,112.13
2023/7/26,1363630169,-1996751918,-3314,1619,-7451,-3745,17206,17208,17078,17102,92561,17205.47,17247.02,17121.99,17162.55,3630.68,94.95,92.08
2023/7/27,10330900025,-1526377867,575,2194,4195,450,17183,17263,17168,17221,91001,17189.3,17282.86,17189.3,17241.82,3496.45,118.14,107.6
2023/7/28,1520273184,735092546,-281,1035,-1144,2818,17155,17299,17135,17262,105980,17244.51,17328.21,17179.94,17292.93,3803.93,104.36,108.91
2023/7/31,-8841440470,1819800347,-4821,-3786,-7444,-4626,17400,17425,17058,17100,130814,17341.04,17463.76,17081.48,17145.43,4828.97,95.78,94.37
2023/8/1,8130406234,-322890203,4111,326,5813,1183,17160,17218,17090,17182,92003,17141.97,17252.32,17095.86,17212.87,3815.33,104.89,101.83
2023/8/2,-21308823615,473221629,-4630,-5327,-14972,-9737,17093,17162,16806,16814,136576,17207.22,17212.55,16844.57,16893.73,4483.53,95.45,80.42
2023/8/4,-10343555054,1015928182,3943,-1384,689,-9048,16720,16863,16715,16824,96586,16847.24,16887.38,16748.51,16843.68,3672.27,97.93,84.53
2023/8/7,-3223251645,3114880423,3374,1990,10523,1475,16859,17027,16836,17002,93476,16870.81,17032.32,16868.74,16996,3220.94,116.27,104.32
2023/8/8,-19299907898,3434941817,-2353,-367,-6498,-5007,17020,17026,16757,16853,114678,17006.46,17043.56,16812.59,16877.07,3734.59,99.66,94.54
2023/8/9,3451514813,4444478771,2264,1897,856,-4164,16815,16935,16780,16852,99083,16836.64,16956.73,16798.5,16870.94,3281,100.54,82.15
2023/8/10,-10965174652,2091729534,-4953,-3874,-5682,-6574,16788,16797,16584,16660,115276,16827.11,16827.11,16601.17,16634.7,3480.53,88.72,74.79
2023/8/11,-2777250974,2215139114,2767,-1115,3327,-3215,16711,16754,16574,16625,96858,16644.65,16766.84,16601.25,16601.25,2871.33,94.8,79.65
